phone_hash,tower_id,timestamp,signal_strength
faf4897f37a82eaf9e8cb074678fdf8a3179b6174545b37131e9854d06b84f6a,TOW-BLR-005,2026-08-30T14:53:31Z,-85
91692116b5a4bef93f0ce15b1c0fc9ceabdf7d6317836432ce60fdb60300aa5e,TOW-BLR-002,2026-08-31T16:12:04Z,-90
04a4b90e332aa366ee3ff9d9f986e3770ce54d4b0b50f60b8194bd7533083d47,TOW-BLR-003,2026-08-31T03:43:08Z,-81
64fdc51f368e71395a7448eb988c56d10bd682b76bb1403d56524552df9a8b1a,TOW-BLR-003,2026-08-30T22:27:31Z,-94
dc73abbd70e6bdf2430496c0075788d1e3a0785579dbd18e7e606778ebd97d93,TOW-BLR-005,2026-08-31T12:12:38Z,-81
a4488d9cbf53e318e7cd9beaf8a5512f8b50d81b4edfc6b0affdc8a4b4cbb2ba,TOW-BLR-004,2026-08-30T23:19:07Z,-52
27fb3e04a0e726c98b1040e53908e60b10c50f29d312fb808a051d0da28034e6,TOW-BLR-003,2026-08-30T22:47:10Z,-84
f639adcff8a55ba9d5eae8cb29118e2cf7a99cef509afa19f23e7c9e34413df7,TOW-BLR-005,2026-08-30T16:06:45Z,-63
3914a31c587f0090d3fa33ffc0e20d8c98208ac7e2a63abf5b0dae856bcaf132,TOW-BLR-001,2026-08-30T18:59:20Z,-75
4a963e06b1fc70d0275420de2b12ed9ca98f83e89daa42cb95678b2dd0d555dd,TOW-BLR-005,2026-08-31T18:10:18Z,-64
b3e45428dce2593a6b83b43fff29c95eab50acb1cc55b2daeb176a2788b74766,TOW-BLR-003,2026-08-30T11:05:53Z,-98
4075c01d70966dc11bef2096198285422fbbd861d184a28bc57ff6fc7fe81f4a,TOW-BLR-002,2026-08-31T03:39:32Z,-74
6061496b81655335453d7cb834b0c2abbaf8611fc4415969b50985d236ef0a22,TOW-BLR-002,2026-08-31T12:21:28Z,-75
26796abc3ac290807b505dea3353c73ca9adc03dcb3dcd68e74c4d00e5e068f8,TOW-BLR-003,2026-08-30T18:44:16Z,-62
58a6e3dc4206df0cba91aa32a701bea7293f9d9e17d386b2f2b0411cc01d9720,TOW-BLR-004,2026-08-31T22:43:36Z,-63
cc6b3763e91ab45f13b630b1f96b0fac36879a3f0509992d02f2d39a5d256429,TOW-BLR-004,2026-08-30T12:15:01Z,-64
2cd185a0e5165c8705eaac57a82ddd0f7ec3fcb92ea51efe8d13d48444b0ec31,TOW-BLR-003,2026-08-30T12:19:31Z,-102
0f8c011e3f0544059dbe2826c17ede5deba80e3c137a94288dfb04b168dcdace,TOW-BLR-005,2026-08-31T11:33:29Z,-99
91692116b5a4bef93f0ce15b1c0fc9ceabdf7d6317836432ce60fdb60300aa5e,TOW-BLR-005,2026-08-31T22:44:06Z,-107
680ae478d9e8f0a61999e67f1223f32e269acc9daf00ee8e31b0c7a99bfae5d4,TOW-BLR-001,2026-08-30T05:24:45Z,-50
815c8294c15a0369f897299acf164eb0c88d156163b6926d34a6c32225270d1d,TOW-BLR-001,2026-08-30T00:27:53Z,-84
c89efbb027c12f4b909983c4355aec7fcd703fe6189044ce7d0594af3eb770d4,TOW-BLR-002,2026-08-30T04:56:57Z,-65
3108f70e3438057186993335f56bd6c6d9ffe0a74ee099c8be28fdfc35c97a2c,TOW-BLR-001,2026-08-30T15:55:36Z,-78
664899f7580500b65ee3fb2b483121846c0c74a9d8f1124ee5067346bfc951ce,TOW-BLR-003,2026-08-30T04:24:06Z,-71
55768ebde66794472f72ffb0e46b19fb191ed283e65f0f937924db158b9f03cc,TOW-BLR-005,2026-08-31T11:11:09Z,-68
3a1039a2cd5c4b081564377071a122e8f9564962f6ba00fd27656e45042c6349,TOW-BLR-001,2026-08-30T00:28:53Z,-76
e6951d6c5a3a48fb67ac2286e053646bf0df327033541b173b88a0e682170299,TOW-BLR-004,2026-08-30T00:51:46Z,-109
963a9f6d2ede09f587dc708254327c775a8dbb7ebfa4ee671035859c4dd2b5b9,TOW-BLR-003,2026-08-31T15:00:40Z,-92
e514f926f417d960da222d7a1c16d5b31d7dfc71fa5140f104670febd095e2c6,TOW-BLR-005,2026-08-31T07:21:12Z,-59
3cee8dbbae85a1deabbf81ebce14a6aa0a7af01250985f09ec3de2f2bcc4b3b7,TOW-BLR-002,2026-08-30T07:47:33Z,-52
8679f0fa29e477d1def3ae9e208876db0be8ecedd590b3ba6c5ce9a1caeb22c7,TOW-BLR-005,2026-08-30T10:50:32Z,-95
033cb5d2a369636fca13cc266088ef49b139033d26568e95cfc45648b2f00aff,TOW-BLR-005,2026-08-31T14:20:07Z,-94
e26e1dc5e2e6d643677fb2630c682cf53779acc7fd5096db87510ecaa28fc078,TOW-BLR-003,2026-08-30T19:27:57Z,-60
da46c1b20bb0c378edcaee8832ed4f959a5ebdd74213d9ad63df0f498f6bd2b4,TOW-BLR-001,2026-08-31T03:09:53Z,-85
1c23e30dc22cff7d9aa4539a48dbcbb7caf4fdaf6fa0021e39f2c045be36e658,TOW-BLR-005,2026-08-30T17:42:35Z,-66
367c904c22b232e98be959f9aa1f1fe766a88044d97e83bb2cb2b458e7c9235d,TOW-BLR-003,2026-08-30T05:52:13Z,-69
a47f789aa388687028705b7f2d4547d8000047bb5ec34c7b31f59fa3ab8539a6,TOW-BLR-001,2026-08-30T06:48:30Z,-85
733e613aa1af193c29f217e1041ea514990da8f1507065bf8b682122676bd98c,TOW-BLR-004,2026-08-31T16:14:47Z,-80
f89c7a25aa73d2138860ce78ca92d285666572ec069a32f612b59f091d2d2232,TOW-BLR-001,2026-08-30T12:28:47Z,-105
3404f57309d8e1f7c2250dc78541765cf40b63416cdb7e032ad5ca046e930e24,TOW-BLR-004,2026-08-31T22:57:38Z,-60
4075c01d70966dc11bef2096198285422fbbd861d184a28bc57ff6fc7fe81f4a,TOW-BLR-005,2026-08-30T06:56:38Z,-53
963a9f6d2ede09f587dc708254327c775a8dbb7ebfa4ee671035859c4dd2b5b9,TOW-BLR-001,2026-08-30T16:43:51Z,-97
528f9d1c169746b6a29d77cb1f91df1f22d5e7bcf1e58a917a90e4f6a52df000,TOW-BLR-005,2026-08-31T10:37:29Z,-93
f639adcff8a55ba9d5eae8cb29118e2cf7a99cef509afa19f23e7c9e34413df7,TOW-BLR-001,2026-08-30T20:24:58Z,-53
3a489a1f2d50a7145610c51b0f2ba3fb83cb5fe91c12c2961b086df8092a6c88,TOW-BLR-005,2026-08-31T23:55:19Z,-108
645cb5ae33ecbf471ebf101aef4c781e2f0b1a50c071ca9ee7ae5ce4e8f430b8,TOW-BLR-003,2026-08-30T01:08:24Z,-97
e10363f8958cd2b611c6abe035c04cb016a3c8d51154f65f6932a5c26f9ea68c,TOW-BLR-002,2026-08-31T05:00:10Z,-51
226d8826c385168e16b0917b76aa9c3f9bd852ee5d6f16791734803b3fff2069,TOW-BLR-003,2026-08-30T11:49:45Z,-74
5222bb3ec940ad667c5b6286ba827a586041bb986d577e580df048df81c002fe,TOW-BLR-005,2026-08-31T04:20:15Z,-67
615d09c2e16982784eec18d1a485e4dfc8cb3a43bfafca019fdde222c11e4a25,TOW-BLR-005,2026-08-31T00:09:20Z,-86
614876d3edf5128ba4d3d15fc68c5a62a99dc6e8d5ecebfdb5f15ea2eaf97dae,TOW-BLR-002,2026-08-30T05:42:39Z,-78
1b8e2f4669c49257fcbc07db82dff985ebdcea2645c6b93aca03046d5731472a,TOW-BLR-003,2026-08-30T03:54:36Z,-104
39fc2ded1476bc7aeb30d49ddc847faed054a01822a29d8cfcd965aadea576c3,TOW-BLR-002,2026-08-30T05:32:07Z,-89
a6b9b064c298e3a2b3f93834e33675a4415900230ca5a96e1e9963baafbf4749,TOW-BLR-005,2026-08-31T19:22:15Z,-85
374990eb0fbeabeaa27b11dd595064faf7e817abd85676d2ccb3da4f44acbd11,TOW-BLR-003,2026-08-30T02:09:26Z,-70
6462b2c251ec37a5786c7556a054354f7b7ccc68c7231ead15389dfb39f86d1f,TOW-BLR-004,2026-08-31T11:43:28Z,-96
1d8716c4dd38df6890b9e1881e03d3ea4f9f5acb6e7823dbdbcca7fd418f2e2f,TOW-BLR-005,2026-08-31T03:20:15Z,-83
13adb9d8e842415d7c92ad9cb74a600c24d35b08605cd2bbf3860bfcdd42db23,TOW-BLR-005,2026-08-31T03:40:33Z,-105
50910d451937c8598faa62cd6d80123690e3d3e18a319df65da8c93c6497cef1,TOW-BLR-005,2026-08-30T21:30:31Z,-59
39bfa5d7a53ae5dc5e6fb7a1daa9c8667bbb8e31e055933cae3b960a780e2fc0,TOW-BLR-001,2026-08-30T05:58:25Z,-93
b81ed4ffe6a708d799c3f4f207982b64479e2e81b941b8534a79f725fe6ed2e8,TOW-BLR-004,2026-08-31T22:09:33Z,-101
ceb92794371376cce497c125e1859d5da18956b33da07f06cae159d1cb60eeb6,TOW-BLR-004,2026-08-30T23:03:35Z,-87
179b29b175854ddd9f2dd460353266387174d375bcf69481556bc9e55562f9f7,TOW-BLR-001,2026-08-30T00:22:41Z,-50
ec92a3f62ddb9be57763b65d15f9909e8471fbeceb75ee00f71bff38eee7a199,TOW-BLR-004,2026-08-31T02:12:30Z,-62
6462b2c251ec37a5786c7556a054354f7b7ccc68c7231ead15389dfb39f86d1f,TOW-BLR-001,2026-08-30T09:38:55Z,-105
13adb9d8e842415d7c92ad9cb74a600c24d35b08605cd2bbf3860bfcdd42db23,TOW-BLR-004,2026-08-31T08:41:01Z,-75
60343645662c2c85f86cac66661e9d01cc5ad029bcd47b7c444b994305467266,TOW-BLR-005,2026-08-31T05:42:46Z,-104
716a50353041fe3e7931d2c7ec68810c83d45d3c42a529d39319d45cd8721518,TOW-BLR-001,2026-08-31T01:46:16Z,-75
63e057fde085f12ed5175da4bedf4ca9b785b50614b0d21a48adcd1cd457483f,TOW-BLR-005,2026-08-31T19:32:53Z,-60
2e5363d57be11745b6badea9f90e0d46330f696bd5b930c72e77374c42069361,TOW-BLR-004,2026-08-30T00:53:55Z,-92
3b107bed1c6ac71d80856e656952a83c8b5583e3c4f3b453df0c29d234693f08,TOW-BLR-004,2026-08-30T06:10:03Z,-64
528f9d1c169746b6a29d77cb1f91df1f22d5e7bcf1e58a917a90e4f6a52df000,TOW-BLR-005,2026-08-30T17:40:33Z,-74
5cc172e6c14565e6dc2547d26145a1e9fc76c7168557933cca12bdaca3113697,TOW-BLR-002,2026-08-31T03:43:26Z,-100
c89efbb027c12f4b909983c4355aec7fcd703fe6189044ce7d0594af3eb770d4,TOW-BLR-003,2026-08-30T21:55:39Z,-93
8db711f1e9c56e3ec7d23fcbbb50874c31595217047cef55c4464670811dea54,TOW-BLR-002,2026-08-30T04:36:25Z,-100
39fc2ded1476bc7aeb30d49ddc847faed054a01822a29d8cfcd965aadea576c3,TOW-BLR-003,2026-08-31T06:39:49Z,-91
0163aad1b721e6f0eac7043f23aa95135f7e6264d73cb85f4771d5599f9e75bf,TOW-BLR-001,2026-08-31T02:17:46Z,-94
9ba90f668aca95ce3bca5da8ca344e5e8f19a61ad84a6b76b5363cb4bae36980,TOW-BLR-002,2026-08-31T21:30:48Z,-79
a3f6c75cff3ad8beec20e1a0aa71d3f22deffc01ca147e447f33652b2a71efae,TOW-BLR-005,2026-08-30T14:14:21Z,-81
179b29b175854ddd9f2dd460353266387174d375bcf69481556bc9e55562f9f7,TOW-BLR-002,2026-08-30T22:11:04Z,-110
e1c50c60bd295187ed76df05350c2f8dda62be7db7100c9502d042ecb0647bea,TOW-BLR-004,2026-08-31T00:11:28Z,-57
8f6c3567020fe5158954a16a90fe942b05b979cc3d21185db7682c502a185a2e,TOW-BLR-004,2026-08-30T23:59:47Z,-82
97368f3c02f48f75894e4de8193414fce44ead3ef4706afdcafa5d91758315d7,TOW-BLR-004,2026-08-31T23:24:25Z,-72
31c0098e266a1dc96abc21f4bd1fa31bf006516ef1520e430ef0b92bba07ae9e,TOW-BLR-003,2026-08-30T23:21:00Z,-72
e1c50c60bd295187ed76df05350c2f8dda62be7db7100c9502d042ecb0647bea,TOW-BLR-002,2026-08-31T10:52:49Z,-90
645cb5ae33ecbf471ebf101aef4c781e2f0b1a50c071ca9ee7ae5ce4e8f430b8,TOW-BLR-004,2026-08-30T23:14:20Z,-92
2d895a911f5789f518089b46011e7e6e61c0baf1b0808c4cc511b1f00ac3c55b,TOW-BLR-004,2026-08-31T17:56:03Z,-60
faf4897f37a82eaf9e8cb074678fdf8a3179b6174545b37131e9854d06b84f6a,TOW-BLR-003,2026-08-31T03:23:00Z,-93
815c8294c15a0369f897299acf164eb0c88d156163b6926d34a6c32225270d1d,TOW-BLR-004,2026-08-31T02:34:46Z,-103
626a8c724bbe99a359d58cf8b9793fc42a5ea2ccee33814a7d1e2410fe9aefa8,TOW-BLR-005,2026-08-30T14:32:56Z,-73
3a489a1f2d50a7145610c51b0f2ba3fb83cb5fe91c12c2961b086df8092a6c88,TOW-BLR-002,2026-08-31T16:03:25Z,-109
8cfb6b888a7f0c057eb5a53552975702d7397eeecd4f696e49a7df9588c2e1f8,TOW-BLR-004,2026-08-30T15:15:58Z,-82
d0ce3c85381df18d23eabae9a4e2a2de705ad64e07b750ed3dbc1cfb6aadba42,TOW-BLR-003,2026-08-30T05:02:09Z,-58
075c081e2edc77d960c5a77903c03dce2ff4a629cdac09a4bfc5c9be3eb03e12,TOW-BLR-004,2026-08-31T12:21:29Z,-102
c331a6b20a84257bab78df7177103605e5f668c2b4e8c00a9c44bc40b5ef93eb,TOW-BLR-003,2026-08-30T17:37:24Z,-94
1cb1be4b1497c4012d982486d14c4ff0b1955d00181b6d751e220ee7701403a8,TOW-BLR-002,2026-08-31T06:48:40Z,-60
41fb42693e5559e4b7fd8d6cb4b0bbe89b98897c4d2fb30dd85c32276f044277,TOW-BLR-001,2026-08-31T08:42:00Z,-72
7db41c47095120834f255ed6a9005c4edc4b430ef019eb6f4df2754c2b3d228a,TOW-BLR-005,2026-08-31T05:11:08Z,-76
74b278b09e7445e0d793bfc50d90bc456934a28ff41137b470d0b15f24cbc706,TOW-BLR-004,2026-08-31T15:35:13Z,-108
0c464a077072f36c3a1a180c5de7f5080817e7377fbe2dc5b1677c3adebac752,TOW-BLR-003,2026-08-31T15:05:46Z,-72
55768ebde66794472f72ffb0e46b19fb191ed283e65f0f937924db158b9f03cc,TOW-BLR-001,2026-08-30T07:57:50Z,-61
39bfa5d7a53ae5dc5e6fb7a1daa9c8667bbb8e31e055933cae3b960a780e2fc0,TOW-BLR-003,2026-08-30T12:06:44Z,-69
c8f37c395bad9f7984fa2958e584e0d57d3985a86ed5df2571f601b435eeb661,TOW-BLR-001,2026-08-31T17:00:44Z,-69
eac5c4fa0df8925ed6a6c3b93119a5d12212c8ad8c8089cc8abcb4c68da216f1,TOW-BLR-004,2026-08-31T00:08:46Z,-60
2dad7dd62b009098dd3015775fa21a10553632e72f58bf7c8d4349688e85edb7,TOW-BLR-001,2026-08-30T00:46:05Z,-104
26bcfd2aa62a45e60890296e7920204fd45fec2c9f05e144b2aab10bb457ecec,TOW-BLR-002,2026-08-31T13:11:10Z,-63
0418b6bf59aaf6300e9694a040b9ce90c99c0d7ea12dd91359575e72f42b58e3,TOW-BLR-005,2026-08-31T18:16:19Z,-66
2d79558bb4e3c15673ad08352dde6e8c13ea6fb69dde51ff483f3ccbb7f795c3,TOW-BLR-002,2026-08-31T08:27:38Z,-87
07fc1543a0144268c02a1425909a6de96563c05d53b9243010e4c943d0e28120,TOW-BLR-004,2026-08-31T18:51:35Z,-66
ab29fe932a9f2189b8c48828b4965af27e0f4b704a59b256091d92391aa403f1,TOW-BLR-002,2026-08-31T01:07:11Z,-109
0163aad1b721e6f0eac7043f23aa95135f7e6264d73cb85f4771d5599f9e75bf,TOW-BLR-001,2026-08-30T21:30:45Z,-84
b9aa81e06c478c08898599cee4ef2f84fad944b430a6970a238f03f220edbd26,TOW-BLR-001,2026-08-30T08:27:06Z,-57
3cee8dbbae85a1deabbf81ebce14a6aa0a7af01250985f09ec3de2f2bcc4b3b7,TOW-BLR-002,2026-08-31T01:21:52Z,-91
9498ff38125320e825074439f94b75ab53790c8daa5aad105ebac0d34f2c212e,TOW-BLR-004,2026-08-30T15:03:49Z,-77
0163aad1b721e6f0eac7043f23aa95135f7e6264d73cb85f4771d5599f9e75bf,TOW-BLR-003,2026-08-31T10:40:23Z,-104
623458811301a7a083ae0d7176fbf402b21877cf81552b4001e222a9f3a990c3,TOW-BLR-004,2026-08-30T23:13:20Z,-106
67f8aaafd23c1ac8be42715dbd8dcd8206070aaa4abe91897ec5c55283c6408e,TOW-BLR-001,2026-08-30T08:22:48Z,-109
075c081e2edc77d960c5a77903c03dce2ff4a629cdac09a4bfc5c9be3eb03e12,TOW-BLR-003,2026-08-31T23:11:01Z,-104
eac5c4fa0df8925ed6a6c3b93119a5d12212c8ad8c8089cc8abcb4c68da216f1,TOW-BLR-002,2026-08-30T17:45:40Z,-77
994c4489211698bbcf023b39117e68fd91ff40b8de92e6790b5866888fe1e03e,TOW-BLR-005,2026-08-30T11:39:38Z,-89
070f49e260bfad8f443dd7b6c77454a5ea3a32ddb069aa900164197386693a9f,TOW-BLR-004,2026-08-31T09:38:44Z,-96
d0ce3c85381df18d23eabae9a4e2a2de705ad64e07b750ed3dbc1cfb6aadba42,TOW-BLR-004,2026-08-31T21:51:27Z,-99
13adb9d8e842415d7c92ad9cb74a600c24d35b08605cd2bbf3860bfcdd42db23,TOW-BLR-004,2026-08-31T04:48:19Z,-109
2d895a911f5789f518089b46011e7e6e61c0baf1b0808c4cc511b1f00ac3c55b,TOW-BLR-005,2026-08-30T14:22:07Z,-82
071d0773364cfafd218f4938d448a477fb5fc70a27fe41d917e1c8213472908e,TOW-BLR-004,2026-08-31T04:18:50Z,-110
19655e9e203fc8dd4a2cb9c57c67a2bcb90bd417b22c2e9b970eab144ddae4eb,TOW-BLR-002,2026-08-30T14:59:05Z,-93
ea65e1e9e85234a2d75d1068dcd45e323543e123130f0600ce591123eafc8600,TOW-BLR-001,2026-08-31T18:02:28Z,-104
d0ce3c85381df18d23eabae9a4e2a2de705ad64e07b750ed3dbc1cfb6aadba42,TOW-BLR-005,2026-08-30T13:36:50Z,-87
2e5363d57be11745b6badea9f90e0d46330f696bd5b930c72e77374c42069361,TOW-BLR-002,2026-08-31T09:19:04Z,-103
7f2aafa15c630696adf2683d461db9bbd05fda0713e55de6b83a58f667d4888f,TOW-BLR-004,2026-08-31T14:25:37Z,-70
f09defae43936bc24acfcb7f14509d12080824d2ab52b46e006c57e20408aa08,TOW-BLR-005,2026-08-31T04:17:59Z,-71
07fc1543a0144268c02a1425909a6de96563c05d53b9243010e4c943d0e28120,TOW-BLR-005,2026-08-30T08:19:05Z,-88
1f79de33c2108975365a7031a039f6022577be75a0a004d91eefb2973f386493,TOW-BLR-004,2026-08-31T20:57:17Z,-99
e26e1dc5e2e6d643677fb2630c682cf53779acc7fd5096db87510ecaa28fc078,TOW-BLR-003,2026-08-31T20:44:43Z,-73
01d3d1ae9ffe5b587f8d18acb10f48bdc9446b971dba998f10683223125fde60,TOW-BLR-002,2026-08-30T22:48:19Z,-103
5222bb3ec940ad667c5b6286ba827a586041bb986d577e580df048df81c002fe,TOW-BLR-003,2026-08-30T08:30:57Z,-99
db60cb3d3e926de5e1f1dc5ec39988132f99ed7cfdb2c75b0d98588d668e754a,TOW-BLR-002,2026-08-31T13:11:49Z,-86
b9f0f673df45e56702a2054de2329aefb3b6c6fd3ef2940d6ea1133b7f7baa67,TOW-BLR-005,2026-08-30T10:02:21Z,-74
2779749f7710949a4792cc1cccf83ac4506a22e7344db9bff0318b42e6108519,TOW-BLR-004,2026-08-30T13:31:34Z,-79
c331a6b20a84257bab78df7177103605e5f668c2b4e8c00a9c44bc40b5ef93eb,TOW-BLR-005,2026-08-31T22:59:11Z,-51
994c4489211698bbcf023b39117e68fd91ff40b8de92e6790b5866888fe1e03e,TOW-BLR-005,2026-08-30T12:09:02Z,-79
e53081484a5eb1c0f5f73ecf0cd933511de4c4ffc753f057daa54f7c32018d01,TOW-BLR-002,2026-08-30T13:37:26Z,-90
d41e30e0593ac284cad2c7c08569fbdad3dd2a63b3ed8a6bdb90b74b9290c16d,TOW-BLR-004,2026-08-31T21:06:14Z,-107
b7b24c21128514aa97ef1bd367e3106c0bb05ab8a08d86f1354babd21669850c,TOW-BLR-003,2026-08-30T00:41:52Z,-79
31c0098e266a1dc96abc21f4bd1fa31bf006516ef1520e430ef0b92bba07ae9e,TOW-BLR-002,2026-08-31T03:57:28Z,-75
74b278b09e7445e0d793bfc50d90bc456934a28ff41137b470d0b15f24cbc706,TOW-BLR-004,2026-08-31T05:47:32Z,-67
cc6b3763e91ab45f13b630b1f96b0fac36879a3f0509992d02f2d39a5d256429,TOW-BLR-004,2026-08-31T08:19:13Z,-79
4fbb32d4a24fe104c5dd461ac6280dbd58883363fbc54ce5080ba8175198cb11,TOW-BLR-001,2026-08-31T17:10:15Z,-109
2cd185a0e5165c8705eaac57a82ddd0f7ec3fcb92ea51efe8d13d48444b0ec31,TOW-BLR-002,2026-08-30T21:16:09Z,-108
d2436884e59a142c599c677d7a8e920706502f134261082705708e2c52ff095c,TOW-BLR-002,2026-08-31T15:08:50Z,-92
991ad61e050c36e38ee2d725869c32a32440da474d0e54c5f1ed130a6f1ecfe5,TOW-BLR-004,2026-08-31T17:11:21Z,-63
50910d451937c8598faa62cd6d80123690e3d3e18a319df65da8c93c6497cef1,TOW-BLR-004,2026-08-31T16:01:47Z,-78
a306962ddc4e800a51d884da9e7e0bd2fa08b534c8773d2cdbf06790da9fa65d,TOW-BLR-005,2026-08-30T08:18:58Z,-93
04a4b90e332aa366ee3ff9d9f986e3770ce54d4b0b50f60b8194bd7533083d47,TOW-BLR-005,2026-08-31T02:42:50Z,-76
58a6e3dc4206df0cba91aa32a701bea7293f9d9e17d386b2f2b0411cc01d9720,TOW-BLR-001,2026-08-31T08:08:21Z,-76
128a2c7bd4fd5507bb0d446ee5793b54ea77c9ab7beee573ac0798d61385482f,TOW-BLR-004,2026-08-30T07:27:27Z,-63
6f69d588e0a357f690fe95f6b229ebae3116d34f1e5fdead5d1157845ba5d384,TOW-BLR-002,2026-08-30T21:40:42Z,-55
41dbbf390d15565d4044e78d299c7ad4aa57641d70a6b8447037a2b05e72dee5,TOW-BLR-004,2026-08-30T19:08:15Z,-88
dba1521b6091cf64b9de658c2f1eb1ce93fc8d45c84778661bf95cff148582e0,TOW-BLR-001,2026-08-31T07:58:19Z,-55
b4137ecb3d80db814311d6a4053415d0bd71e8b4e4fb32b9f5a39b74d62a8504,TOW-BLR-002,2026-08-30T15:16:58Z,-59
2d895a911f5789f518089b46011e7e6e61c0baf1b0808c4cc511b1f00ac3c55b,TOW-BLR-005,2026-08-31T01:31:55Z,-55
dd7bd4bcfc023cea77828a9d4467d55ac276d5425902f5552381e6e0f98bce8c,TOW-BLR-005,2026-08-31T22:04:37Z,-83
4fbb32d4a24fe104c5dd461ac6280dbd58883363fbc54ce5080ba8175198cb11,TOW-BLR-005,2026-08-30T10:08:19Z,-60
27fb3e04a0e726c98b1040e53908e60b10c50f29d312fb808a051d0da28034e6,TOW-BLR-002,2026-08-30T04:19:20Z,-74
763fd87be48fc3c8c3709f9544d328717bb1ddb9678344ebbda99fadce1b5355,TOW-BLR-005,2026-08-30T20:28:04Z,-72
7a677870d8c06defbdf456be024b65848db56b7ac4755a7297e78308315ae636,TOW-BLR-002,2026-08-30T23:34:03Z,-65
30eee72284276f0a5044a80defca7a33cf9def9620a784c6cb88b0f812477240,TOW-BLR-003,2026-08-31T17:42:19Z,-93
8cfb6b888a7f0c057eb5a53552975702d7397eeecd4f696e49a7df9588c2e1f8,TOW-BLR-005,2026-08-30T06:56:02Z,-102
d562e1c1ff197335e78350043605b9c9a724f1ce41a8440aee5444fa9a2c6168,TOW-BLR-004,2026-08-30T04:19:01Z,-93
b7b24c21128514aa97ef1bd367e3106c0bb05ab8a08d86f1354babd21669850c,TOW-BLR-002,2026-08-30T09:39:44Z,-95
3914a31c587f0090d3fa33ffc0e20d8c98208ac7e2a63abf5b0dae856bcaf132,TOW-BLR-003,2026-08-30T18:01:34Z,-62
d41e30e0593ac284cad2c7c08569fbdad3dd2a63b3ed8a6bdb90b74b9290c16d,TOW-BLR-004,2026-08-31T11:38:28Z,-101
2d79558bb4e3c15673ad08352dde6e8c13ea6fb69dde51ff483f3ccbb7f795c3,TOW-BLR-003,2026-08-31T21:42:57Z,-84
41fb42693e5559e4b7fd8d6cb4b0bbe89b98897c4d2fb30dd85c32276f044277,TOW-BLR-004,2026-08-30T05:29:56Z,-70
2cd185a0e5165c8705eaac57a82ddd0f7ec3fcb92ea51efe8d13d48444b0ec31,TOW-BLR-001,2026-08-31T05:20:04Z,-78
655badaedb0392e0426bcfed45623fff014b93f36c2bfbf9bff47b52c5b15140,TOW-BLR-003,2026-08-31T02:52:29Z,-81
8cfb6b888a7f0c057eb5a53552975702d7397eeecd4f696e49a7df9588c2e1f8,TOW-BLR-004,2026-08-30T23:49:56Z,-73
7621de8ca83cbcd279167f556516c491dadb09330607c1f0ad30436e496097d6,TOW-BLR-001,2026-08-31T09:22:59Z,-70
71545b7cc76f2b684ffbd6fa39c0b37a3cebb903f1ae21d330405c6a682803ab,TOW-BLR-003,2026-08-30T04:36:41Z,-60
64fdc51f368e71395a7448eb988c56d10bd682b76bb1403d56524552df9a8b1a,TOW-BLR-004,2026-08-30T15:51:42Z,-83
a555bd5f4da0fa7f434ab161a8964c5a8c7a727c3a05eda72767d5e76a703d7d,TOW-BLR-002,2026-08-31T12:01:26Z,-93
1dd27686432c1e2abfc90dd1bd07a714be564682b0b19015c4da9517d8fb08ce,TOW-BLR-003,2026-08-31T00:35:40Z,-75
2d79558bb4e3c15673ad08352dde6e8c13ea6fb69dde51ff483f3ccbb7f795c3,TOW-BLR-002,2026-08-31T17:13:30Z,-56
3a1039a2cd5c4b081564377071a122e8f9564962f6ba00fd27656e45042c6349,TOW-BLR-003,2026-08-30T03:31:30Z,-108
a4488d9cbf53e318e7cd9beaf8a5512f8b50d81b4edfc6b0affdc8a4b4cbb2ba,TOW-BLR-004,2026-08-30T01:11:08Z,-103
37d5bcc2e10e41308171cc736deaeb1ae3801824fe99d46de6a7dd02427f8d16,TOW-BLR-002,2026-08-31T08:08:00Z,-81
7621de8ca83cbcd279167f556516c491dadb09330607c1f0ad30436e496097d6,TOW-BLR-004,2026-08-30T14:43:56Z,-66
a4a572481d7efb2b2dc685f091aa115e366949d975bbb259a0bff53e0e49dc3d,TOW-BLR-002,2026-08-31T23:19:52Z,-91
9640ffa8fd3b6c05321013dd64ca4ba4bcd7e82047fb9c0c01f898481d00e72b,TOW-BLR-003,2026-08-30T06:47:48Z,-69
dc73abbd70e6bdf2430496c0075788d1e3a0785579dbd18e7e606778ebd97d93,TOW-BLR-003,2026-08-30T06:00:06Z,-87
71545b7cc76f2b684ffbd6fa39c0b37a3cebb903f1ae21d330405c6a682803ab,TOW-BLR-002,2026-08-30T03:46:15Z,-85
a84d124abd92dfd79e62cfbc455627dac349b078fdb26f691cbf968372549d77,TOW-BLR-003,2026-08-30T17:02:59Z,-83
26796abc3ac290807b505dea3353c73ca9adc03dcb3dcd68e74c4d00e5e068f8,TOW-BLR-001,2026-08-30T06:55:51Z,-110
cdd95be7efebbce1759b91fab7ca6127de9fb4230ad56f5dac8b8b7fff73d9db,TOW-BLR-004,2026-08-30T05:40:31Z,-102
071d0773364cfafd218f4938d448a477fb5fc70a27fe41d917e1c8213472908e,TOW-BLR-002,2026-08-31T13:49:29Z,-67
7c3444809193dd8892bd3d5406741e9e223bd5de3febc017ef431a8d712e364f,TOW-BLR-001,2026-08-30T00:35:13Z,-66
